1000000,20,234161,0.000000,1
4000000,20,988782,0.000000,1
9000000,20,2346774,0.000000,1
16000000,20,4144539,0.000000,1
25000000,20,6451364,0.000000,1
36000000,20,9269952,0.000000,1
