1000000,20,487855,0.000000,0
4000000,20,2165500,0.000000,0
9000000,20,4837426,0.000000,0
16000000,20,8603383,0.000000,0
25000000,20,13419804,0.000000,0
36000000,20,19330311,0.000000,0
